id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000131591	1100.25820572156	-0.392120524008372	0.135203042623756	-2.9002344651338	0.00372883622693648	0.0137594236823991
ENSG00000223823	5.68940321113947	-0.987971735889546	0.45939147348244	-2.15060964976162	0.0315070230288105	0.0865791693585652
ENSG00000207730	11.5615929918059	-0.72589379009572	0.418336910208657	-1.73518944272371	0.0827072558252517	0.191347926692197
ENSG00000207607	22.4610123312342	-0.717478288963249	0.400952312864834	-1.78943546636959	0.0735447118120603	0.174074547078597
ENSG00000198976	34.326287398929	-0.742590741374383	0.333275493848139	-2.22815885080574	0.0258699239956889	0.0733391712038042
ENSG00000272141	281.903349833992	-0.703945493105357	0.19789604043804	-3.55714794266314	0.000374903041608152	0.001742706231125
ENSG00000162571	25.4761441854144	-0.0204204248651226	0.349101476678641	-0.0584942380061036	0.953354952043038	0.979414573872499
ENSG00000186891	14.1583392576952	0.379062601289561	0.399296044089632	0.949327214482674	0.342454216369428	0.546715362768364
ENSG00000186827	2.14067844438834	0.156415098620269	0.425851849392693	0.36729932919942	0.713395754395612	0.850101160122924
ENSG00000078808	10505.4105048828	0.0536405072002494	0.0785867446046212	0.682564311196766	0.494882192021547	0.689077991757424
ENSG00000176022	921.790422012893	-0.192841564084066	0.11290611921352	-1.70798151089914	0.0876397732092056	0.200581954736373
ENSG00000184163	16.0674758807948	0.502301803036013	0.402520694916012	1.24789062868139	0.212071112998136	0.394341812467942
ENSG00000260179	7.43082899788931	0.141121515159666	0.46074696936875	0.306288536966419	0.759384966270268	0.877936700114154
ENSG00000160087	2339.65128637093	-0.104077827402762	0.106512213010311	-0.97714454015416	0.328497599907035	0.532010170632149
ENSG00000230415	58.6122638889127	0.0479213809045666	0.309776061412418	0.154696849995671	0.877060313438786	0.941556074019634
ENSG00000162572	422.872550007233	0.00295320237042972	0.152806715296042	0.0193263912826625	0.984580730659177	0.994426971720881
ENSG00000131584	5886.29297156994	-0.331503498044168	0.146495424808003	-2.26289318235458	0.0236422747731529	0.0680847621466277
ENSG00000278073	0.434059238072244	-0.130830539247455	0.198429526408157	-0.659329997988023	0.509683883176876	NA
ENSG00000169972	1147.13377630233	-0.344821501737466	0.178631663494089	-1.93034927287051	0.0535635757356483	0.13445730179738
ENSG00000127054	3828.54532233839	0.0777185064841836	0.097388055474135	0.798029143366813	0.424853578130185	0.6273839266165
ENSG00000240731	71.2978496482226	-0.227470975845173	0.24004375625406	-0.947622964224987	0.343321431171274	0.547546930854443
ENSG00000224051	2014.25716672646	-0.529907314154816	0.128905383919601	-4.11082375337653	3.94250057841954e-05	0.000220130950464799
ENSG00000169962	33.8229679959382	0.0250357970885531	0.299688685031311	0.0835393471259596	0.93342269223512	0.969406507007129
ENSG00000107404	2931.82816436313	-0.410974504390277	0.16967933125151	-2.42206579528005	0.0154325560941066	0.047458991416967
ENSG00000162576	1812.92479670836	-0.649084089376069	0.107136611928295	-6.05847130774017	1.37421253377461e-09	1.31216978547758e-08
ENSG00000175756	2739.5065899204	-0.112277316396934	0.141773994024644	-0.791945780813779	0.428392291272953	0.631149776346232
ENSG00000221978	10116.2335329558	0.099709684970223	0.118365469402101	0.842388286667441	0.399570647330433	0.602826840003785
ENSG00000224870	2009.26069114883	0.157663482561449	0.0976835951818388	1.61402211157316	0.106522630230736	0.234708103860629
ENSG00000242485	2480.93741462268	-0.050808290015144	0.0673154923406298	-0.754778554660849	0.450381863422935	0.651160660959463
ENSG00000272455	108.360944105164	0.0903299313717111	0.226012395023331	0.399668041933658	0.689401033495694	0.835282110449333
ENSG00000235098	6.09892612460471	0.37608277756718	0.458489691005843	0.820264413671161	0.4120653884934	0.614839641822304
ENSG00000225905	4.21925433135873	1.20882146425236	0.459691408915486	2.62963684073243	0.00854761236396147	0.0285576451553746
ENSG00000225285	496.210332018862	0.971966072392678	0.380721937375978	2.55295525939926	0.010681321586796	0.0345680376480639
ENSG00000179403	9680.05133967174	0.311350269321115	0.13313216919188	2.33865542198425	0.0193532740000828	0.0573543381238235
ENSG00000215915	1082.89415976687	0.313087562379331	0.0985996127249911	3.17534271917049	0.00149659627964299	0.00612040069694886
ENSG00000160072	1334.91151448407	-0.346765966978381	0.123186071272808	-2.81497707813437	0.00487807131010035	0.0174905634744073
ENSG00000197785	1063.9700805374	-0.468288510253289	0.147747121934068	-3.16952712258086	0.00152687207051248	0.00622755187485662
ENSG00000205090	25.9800586362666	-0.138272773172904	0.347517711619477	-0.397886981151364	0.69071349700971	0.836014111908029
ENSG00000160075	6451.24608351617	0.0118967699035489	0.0662010259907151	0.179706730001699	0.857382809686683	0.931845941731151
ENSG00000215014	22.3334954306242	0.0268161336745315	0.354211250444148	0.0757066119184711	0.939652515542892	0.972308790907039
ENSG00000228594	0.366153016484551	-0.00297748723748233	0.221118782961113	-0.0134655554702739	0.989256365863359	NA
ENSG00000272106	278.511178156654	0.0989831346059614	0.148957157147886	0.664507409386779	0.506365608288131	0.698155998052303
ENSG00000197530	1422.46178615645	0.0422410559363584	0.179968235485253	0.23471395283986	0.814430757432352	0.908988721987022
ENSG00000189409	5.3108385428954	0.254250989489117	0.45977892489347	0.552985306031646	0.580273471960291	0.755873415184076
ENSG00000248333	1806.38474482821	-0.262731900748434	0.0793930754441888	-3.30925460789244	0.000935447273510399	0.00400411952809922
ENSG00000272004	5.5429923211759	0.212337628838146	0.457241316829899	0.464388542816525	0.642369397151014	0.802171100394999
ENSG00000189339	7890.36513650447	-1.1815402218106	0.138941290586578	-8.5038811488105	1.83355255456513e-17	3.17013769728206e-16
ENSG00000269737	3.4424998343565	0.521403853971905	0.454184052988353	1.14800123549313	0.250968053796547	0.443649749505716
ENSG00000215914	2.52542431308318	-0.15037012883522	0.431223470257008	-0.348705808488577	0.727310183129879	0.857939420013872
ENSG00000008128	257.74585301544	0.00450480147294715	0.146513802510199	0.0307466013151461	0.975471626238327	0.98987323826252
ENSG00000268575	253.91138932724	-0.0651566470695938	0.227030519634232	-0.286995101691911	0.774116070829769	0.885688639712037
ENSG00000227775	7.37854114540399	0.366021423210924	0.453007090637454	0.807981664692871	0.419101137278575	0.621862265841934
ENSG00000215790	732.738880745715	-0.626924991947848	0.169476153022728	-3.69919295880979	0.000216286121914169	0.00105658973599068
ENSG00000008130	4256.13905849747	-0.0283807965439235	0.101280835332454	-0.280218823736631	0.779309625708343	0.888705844392135
ENSG00000078369	26775.774625435	-0.453541735192468	0.0534815889461563	-8.48033396406902	2.24548465107723e-17	3.86776717585249e-16
ENSG00000231050	10.2663446063022	0.0853265250053859	0.436262439554497	0.19558531120057	0.844934758193918	0.92531430410938
ENSG00000169885	40.4426433391851	-0.160301421583414	0.2800186133619	-0.572467021598448	0.567005621693255	0.746950001892752
ENSG00000178821	43.0961837710996	-0.00710023042538921	0.271150436724705	-0.0261855762105889	0.979109320455306	0.991916053060466
ENSG00000142609	3.11216483474164	0.391452446999429	0.454845085205759	0.860628068174787	0.389442921912486	0.593365350419729
ENSG00000187730	46.9947227933773	0.417419449594848	0.292432580938723	1.42740404730181	0.153463464911762	0.310420274975037
ENSG00000226969	3.91733519146719	0.813069310092783	0.459622190610762	1.76899489777103	0.0768947260570089	0.180438944686078
ENSG00000067606	2583.35533562503	0.246639073089052	0.0726579396185051	3.39452335675971	0.000687481755721232	0.00302460309569468
ENSG00000271806	0.58732518013103	-0.0104250979398755	0.28418045315026	-0.0366847818852735	0.970736342772201	NA
ENSG00000182873	19.8622997648805	0.140436212048882	0.348446072879752	0.403035714790065	0.686921950964677	0.83372953517927
ENSG00000162585	692.018189051989	0.00932825975083163	0.124650155128383	0.074835524602629	0.940345576508442	0.972693683199759
ENSG00000157933	2485.03705933876	-0.328765438917672	0.0868281307666399	-3.78639314257801	0.000152849781070064	0.00076914707656108
ENSG00000116151	479.126878625016	0.218430055613226	0.114797857291864	1.90273634688047	0.0570749566813486	0.141704619544791
ENSG00000272161	0.92278045737956	-0.0696812915849089	0.339041378619832	-0.205524446215289	0.83716240042616	NA
ENSG00000269896	199.631971396429	0.54162799134791	0.170741193871737	3.1722162593919	0.0015128030779294	0.00618006474779214
ENSG00000272420	6.66678687318014	-0.169928374430896	0.453871580196192	-0.374397476831314	0.708108619873688	0.8465676935558
ENSG00000157916	6778.98222492107	0.0477548537059498	0.054690715048198	0.873180276832443	0.382564823414007	0.587178224649497
ENSG00000157911	1792.39491352609	-0.111110697696495	0.113250443626983	-0.981106070210762	0.326540437314927	0.530188814864166
ENSG00000149527	12.6769023281598	0.0877326812436288	0.415218552837568	0.211292777367657	0.832658818531422	0.918347046051963
ENSG00000224387	0.43631757541447	0.0776724208168871	0.265688098852822	0.29234437354273	0.770023334704515	NA
ENSG00000229393	0.671872749250666	-0.148129284142031	0.295588269055503	-0.501133839361591	0.616276932835662	NA
ENSG00000157881	1012.79757931938	0.0162766728416496	0.0907122701062772	0.179431876443838	0.857598603744306	0.93185165256292
ENSG00000272449	20.8171462339126	0.852175921407514	0.355686169101329	2.39586465664552	0.0165812116384425	0.0504634087379441
ENSG00000238164	1.978937862019	0.14925504147142	0.435690957451985	0.342570895536359	0.731921300561642	NA
ENSG00000157873	303.746739030489	0.561282029613484	0.260086924758121	2.1580555429131	0.0309235136673162	0.085323441369225
ENSG00000157870	1354.81584030934	-0.166769477248925	0.0811395370261084	-2.05534174042999	0.0398460083775658	0.105291561556486
ENSG00000142606	309.61286324768	0.147204898118192	0.190234321885241	0.77380830472323	0.439044160693795	0.641279716365057
ENSG00000215912	7.82931068537863	0.179596627291568	0.445691499487087	0.402961751566392	0.686976362308048	0.83372953517927
ENSG00000142611	2.83185637131045	-0.0568218885409856	0.434800174971407	-0.130685063649577	0.896024448483215	0.950766292045088
ENSG00000130762	2530.90932817607	0.450573771194906	0.146324238316589	3.07928321635982	0.00207499320954984	0.00818079008119339
ENSG00000272088	3.32790729749876	0.423351928286832	0.451868070226449	0.936892770659085	0.348813718263228	0.55280680940846
ENSG00000162591	1145.9997445559	0.0240581718091476	0.184461785932939	0.13042360881128	0.896231288989098	0.950853742948033
ENSG00000238260	14.7229218528063	0.308485659485856	0.397079135726323	0.776887103175505	0.437225380839026	0.639356364403337
ENSG00000158109	4330.23525010757	0.0813362873395709	0.0607289554122243	1.33933288968113	0.18046232619061	0.349934812674103
ENSG00000116213	1535.77878575404	0.0566698451530449	0.104457390502829	0.542516378020281	0.587462827906254	0.761085713866341
ENSG00000078900	1120.38815830711	0.323382800976602	0.106370958457932	3.04014183631235	0.00236466758693012	0.0091978909226264
ENSG00000227589	0.506955740167009	0.0817142168113815	0.272516174461864	0.299850887650034	0.764290897432524	NA
ENSG00000227372	883.956020268638	0.0776796180628515	0.110096607377643	0.705558689891346	0.480462621795358	0.677601259060062
ENSG00000235169	42.3711081177032	0.518452791312754	0.29931076010304	1.73215554006235	0.0832458726078893	0.192311051532494
ENSG00000130764	3346.93427930623	0.0140307310184143	0.0889896073322589	0.157667074156514	0.874719146934907	0.940301550271003
ENSG00000266075	0.446522456448573	-0.0888074771614836	0.266867733223902	-0.332777125539468	0.73930252624597	NA
ENSG00000272153	2.79261503739342	0.260455853384615	0.450002674967717	0.578787344771451	0.562732671291506	0.743242840305858
ENSG00000116198	2821.29408727423	-0.07593462075599	0.0760421782550546	-0.998585554733798	0.317995500654503	0.521608270668251
ENSG00000169598	245.950049696663	0.161347182299957	0.134036388416051	1.2037565634724	0.228683682816116	0.415633590632811
ENSG00000198912	1151.68139474611	-0.082179687418735	0.0975050643492526	-0.842824810867015	0.399326429747611	0.602608864582439
ENSG00000236423	38.1481264303002	0.0887088278609326	0.30870113707852	0.287361519625271	0.773835522073912	0.885630649913464
ENSG00000264101	1.95607645517002	-0.245552481008564	0.34523686298865	-0.711258000906572	0.476924372433648	NA
ENSG00000131697	1655.95356233166	-0.335526497837079	0.10152665423845	-3.30481192701422	0.000950401524067064	0.00406051893241479
ENSG00000069424	566.977457235818	-0.09439400351326	0.0937838286613191	-1.00650618406873	0.314172138369905	0.517510450083951
ENSG00000116254	488.445735239935	-1.11874997366452	0.236438490490455	-4.73167448897108	2.22675289347064e-06	1.49183333827317e-05
ENSG00000116251	12963.3754352378	-0.000892846443331157	0.0719538012301089	-0.0124086070237739	0.990099618101435	0.996095482034119
ENSG00000226944	71.2581732285582	0.223978285119736	0.330628939385888	0.677430976053561	0.498132550309597	0.69170987228827
ENSG00000158286	1954.12763530909	0.298718307741827	0.15384103293373	1.94173363273311	0.0521693549170247	0.131583651596636
ENSG00000116237	10772.1064542816	-0.194960341444157	0.0676229887697818	-2.88304827974829	0.00393847071765349	0.0144538786094003
ENSG00000225077	47.796805346787	0.00898436512123452	0.254803650099355	0.035259954548262	0.971872455101242	0.98842817432575
ENSG00000158292	1843.42753364317	-1.87263611624677	0.0960656543799903	-19.4932947506869	1.25157308471358e-84	1.44188766533384e-82
ENSG00000097021	2067.5041202553	-0.102965165822382	0.0675125200777729	-1.52512697946646	0.12722742908775	0.268979715904257
ENSG00000271746	3.05273273652901	0.208607708366969	0.449672476389081	0.463910333232116	0.642711989203158	0.802266180530324
ENSG00000069812	1090.14736702854	-4.69594027520939	0.120980488793933	-38.8156827768156	0	0
ENSG00000187017	3211.18251020518	-0.214190316406779	0.167389599076617	-1.27959154922607	0.200688823500772	0.378651301751188
ENSG00000215788	215.582226715256	-0.524305013981543	0.144297001281492	-3.63351288886966	0.000279588473830696	0.00133344393794654
ENSG00000171680	764.599159854352	-0.275657404651521	0.13831769240814	-1.99292946442547	0.0462691713859218	0.119307954470098
ENSG00000162408	1241.96909168811	0.146031224446282	0.101347807794168	1.44089179257693	0.149615255142155	0.304516986806556
ENSG00000173662	1.27510716563073	0.646177503579885	0.365588598993081	1.76749905593231	0.0771446869781543	NA
ENSG00000204859	822.866103576822	0.214768886141618	0.101091246997914	2.12450526152921	0.0336279165559659	0.0915078474732433
ENSG00000162413	2004.81448552313	-0.289457644713928	0.119896852998392	-2.41422220412916	0.0157688424124416	0.0483440065722968
ENSG00000116273	2356.01109419831	-0.348152089239169	0.0783526019149104	-4.4434017598708	8.85475970530209e-06	5.44977774506727e-05
ENSG00000041988	758.633473813627	0.267286627984061	0.0880415866725782	3.03591334602005	0.00239808273257243	0.00930891377022615
ENSG00000007923	4166.32749372757	-0.0876143319037954	0.0600236003818539	-1.45966472098336	0.144382242251077	0.296882174264669
ENSG00000237436	11.2154282151192	0.0717373524450853	0.410650648328922	0.174691925452959	0.861321712768282	0.933824911894714
ENSG00000171735	1128.348209634	-0.354990229663216	0.118509269007576	-2.9954638370145	0.00274027792207617	0.0104950904847174
ENSG00000270171	1.256836710084	-0.0335618436854823	0.393198473109431	-0.0853559868126491	0.931978382847128	NA
ENSG00000270035	10.1884124860076	-0.408715927375981	0.428686419093205	-0.953414685355633	0.340380003691332	0.544465872598172
ENSG00000269978	35.3117366446601	-0.473107565189248	0.321097902546811	-1.4734059657094	0.140641602631419	0.291006261906851
ENSG00000049245	7508.9112089513	-0.184685828021167	0.0788024138161932	-2.34365699065953	0.0190957239671031	0.0567157102823948
ENSG00000269925	23.1493073662884	-0.127270768999327	0.353967642391918	-0.35955481167516	0.719180081504815	0.854050744588848
ENSG00000049246	1428.03877053479	0.647350027896765	0.0777356183346819	8.3275857549582	8.25076341560679e-17	1.37769120223016e-15
ENSG00000236266	0.500634548141196	0.0909341326889323	0.271096651425647	0.335430674671659	0.737300231856455	NA
ENSG00000049249	1.25098912388081	-0.0660947181219428	0.359351049241959	-0.183927995372124	0.854069942325463	NA
ENSG00000116288	8446.59601341344	-0.147586781115569	0.059691681278619	-2.47248490835243	0.0134177378748225	0.042167931256776
ENSG00000116285	5643.93735971809	-1.43859290997519	0.124347258094046	-11.5691566667852	5.90603227806816e-31	1.81991526891117e-29
ENSG00000238290	2.58267689680309	-0.616898555611851	0.396401012293827	-1.55624868877626	0.119648967631456	0.256457762894425
ENSG00000232848	1.0754965098959	-0.0521204776484868	0.348933757103485	-0.149370694544263	0.881261134651283	NA
ENSG00000227634	0.45654817180738	-0.0851446117447067	0.268438910922695	-0.317184313749606	0.751103751697981	NA
ENSG00000162426	51.2072823926146	-0.333905944350324	0.275467398057749	-1.21214323983386	0.225457554322195	0.411597379390879
ENSG00000252254	0.593467206481547	0.14435922440257	0.286777701545677	0.50338371367265	0.61469451982611	NA
ENSG00000142599	5715.94412281083	-0.695712065920148	0.0747835191129939	-9.3030132062783	1.36520749211848e-20	2.76980061631047e-19
ENSG00000232912	2.88070910827311	-0.931314245894179	0.441615094687489	-2.10888227575923	0.0349547444658409	0.0944903279830053
ENSG00000234619	0.693546475569176	0.147986925022571	0.296519148518436	0.499080500406097	0.617722674065502	NA
ENSG00000224315	1.67946303755887	0.0330291487746195	0.40602227724224	0.0813481196129388	0.935165106846777	NA
ENSG00000222511	0.462690198157896	0.0560071247035182	0.233647013119536	0.239708284543164	0.810556412033789	NA
ENSG00000228423	1.05371990162192	0.0572759561856977	0.320770395152281	0.178557488631414	0.858285177095031	NA
ENSG00000074800	101880.759545614	0.0272713156510905	0.136141420898449	0.200316079199972	0.841233388015519	0.923219264409061
ENSG00000236269	22.7129442606554	-0.47718931925613	0.368467955465479	-1.29506328074935	0.195298400548539	0.370922966695038
ENSG00000230679	21.225923949872	0.0283450378060612	0.374059011473162	0.0757769147023874	0.939596582705519	0.972294798244492
ENSG00000238249	160.159844073444	0.081074957301621	0.430908342682615	0.18814896178823	0.850759880447968	0.928344646318426
ENSG00000232208	0.723802787320893	-0.00700470194219362	0.321308300799348	-0.0218005632744856	0.982607044866586	NA
ENSG00000131686	7.27122059439358	-2.27740818530028	0.46061852198879	-4.94423927085525	7.64417711609527e-07	5.41397604459685e-06
ENSG00000197241	14.1823827781263	-2.48418342574415	0.44153664623985	-5.62622252739289	1.84198697122116e-08	1.57044973232489e-07
ENSG00000142583	16.6181352210765	-1.27519981568523	0.38575581326867	-3.30571768933286	0.000947334835948	0.00404971069344468
ENSG00000180758	2998.85133225932	-0.138737733225423	0.0851472942182522	-1.62938510846635	0.103231519237631	0.228908580137531
ENSG00000228526	530.587031328848	0.273757292666561	0.15114306440754	1.81124614443707	0.0701027581648938	0.167431590133176
ENSG00000234546	98.7127264957345	0.51562218697594	0.230590683874017	2.2360928824759	0.0253456875875871	0.0721653295619749
ENSG00000049239	4801.26787857627	-0.235375643459095	0.108867787742066	-2.16203202380447	0.0306157078876596	0.0846371299930646
ENSG00000171621	327.473397956542	-2.56172286273276	0.148783105749436	-17.2178343087348	1.95155149702866e-66	1.59790248645997e-64
ENSG00000235263	0.488426779159992	0.0535544951502334	0.237627979683896	0.225371167239961	0.821690539898179	NA
ENSG00000171612	1115.9795796305	-0.50316049504428	0.104593797093991	-4.81061505580609	1.50466558537629e-06	1.02697121793203e-05
ENSG00000231181	18.2340239019983	-0.366801176545976	0.369188627852657	-0.99353324797525	0.32045015608284	0.523749930730391
ENSG00000188807	803.726114349235	-0.26258899842483	0.0855142096589126	-3.07070602034691	0.0021355330064647	0.00840790480958436
ENSG00000171608	180.737221388328	-1.02286183646273	0.183116373112061	-5.58585679193619	2.32550814380665e-08	1.96153788465457e-07
ENSG00000231789	0.496194157176573	-0.199189332847119	0.239193049724773	-0.832755521434739	0.404982624427807	NA
ENSG00000171603	11188.9398501422	0.222428496595737	0.106959735885612	2.07955353249574	0.0375665028495362	0.100272040198287
ENSG00000178585	3353.90316184807	-0.66983723238195	0.0930404029400886	-7.19942316687169	6.04678176614937e-13	7.70586541249252e-12
ENSG00000162441	2139.20365789476	0.15806315139501	0.0685417983048405	2.30608410202519	0.0211059334549657	0.0618212125192977
ENSG00000228150	4.20304689861366	-0.19310802553697	0.46034321386042	-0.419487069044798	0.674860203108073	0.825253094541055
ENSG00000173614	1034.00353999858	0.626677448054986	0.0798358154118955	7.84957784700739	4.17439999727714e-15	6.27144785960522e-14
ENSG00000202415	3.5256681647538	-0.176093855790618	0.446976630467372	-0.393966583010142	0.6936057110544	0.837710396269734
ENSG00000265521	0.43631757541447	0.0776724208168871	0.265688098852822	0.29234437354273	0.770023334704515	NA
ENSG00000162444	210.642990096041	-0.387020603834753	0.138925560622522	-2.78581279140083	0.00533936983763804	0.0189343221806171
ENSG00000130939	4270.12970583075	0.246184528165509	0.0638258712234859	3.85712757924597	0.000114727289034671	0.000591995910062768
ENSG00000233623	1.27924936009931	-0.135033552367798	0.371059316374224	-0.363913655873857	0.715922486933287	NA
ENSG00000201746	1.49924117256469	0.00969713687863341	0.37660412669829	0.0257488864066593	0.979457631052743	NA
ENSG00000054523	6512.58690983223	-0.552689181143898	0.0613635718220931	-9.00679612891944	2.12163986084209e-19	4.07376176295359e-18
ENSG00000199562	1.38547065553746	0.00688827001703214	0.394316503962767	0.0174688859020787	0.986062554510974	NA
ENSG00000142657	17402.6147066635	-0.176316493620746	0.0749543104336887	-2.35231960110861	0.0186567370403274	0.0556425593061722
ENSG00000271989	3.06785654563161	-0.458834744389915	0.453873173626341	-1.0109316237484	0.312049157048965	0.515346417987651
ENSG00000251503	12.4938591283887	-0.19958308722095	0.404487259300361	-0.493422432059213	0.62171413548971	0.786699319474395
ENSG00000175279	328.638190122194	-0.410380050962556	0.173560246937427	-2.36448183385282	0.0180553128189089	0.0541305219937629
ENSG00000241563	1.63264471806021	-0.31046221917114	0.386063342955994	-0.804174301538203	0.421296318145246	NA
ENSG00000160049	4000.66173067196	-0.244838605148543	0.0621415331917854	-3.94001551897513	8.14763382397381e-05	0.00043139180842592
ENSG00000142655	1354.39072444362	-0.468131924596693	0.0859474905440352	-5.44672010355958	5.13071033895144e-08	4.17708328234377e-07
ENSG00000243267	1.75302405484669	-0.399002515180515	0.365805048553744	-1.09075180005858	0.275382110669848	NA
ENSG00000130940	7528.52692567675	-1.09105472542343	0.120289248335917	-9.07025973241242	1.18733643275578e-19	2.30881043743503e-18
ENSG00000272078	2.62810657717221	-0.464946022496565	0.415073163223007	-1.12015438166684	0.262647979832947	0.458155125135622
ENSG00000175262	3.53065338209369	0.0785021170902242	0.459852645762277	0.170711461190127	0.864450650396032	0.935446063988307
ENSG00000215785	0.488426779159992	0.0535544951502334	0.237627979683896	0.225371167239961	0.821690539898179	NA
